1523410746.819236|M|register internal trackpad|
1523410746.819499|STDEV|63|
1523410748.815530|M|mt_stop2|
1523410748.815845|M|checking|
1523410748.817802|M|unregister internal trackpad|
1523410748.818623|M|checking|
1523410748.819568|M|register internal trackpad|
1523410748.819851|STDEV|63|
1523410752.065126|M|mt_stop2|
1523410752.065347|M|checking|
1523410752.066934|M|unregister internal trackpad|
1523410752.067523|M|checking|
1523410752.068259|M|register internal trackpad|
1523410752.068471|STDEV|63|
1523410757.316455|M|mt_stop2|
1523410757.316723|M|checking|
1523410757.318371|M|unregister internal trackpad|
1523410757.319165|M|checking|
1523410757.320255|M|register internal trackpad|
1523410757.320531|STDEV|63|
1523410792.165520|M|mt_stop2|
1523410792.165716|M|checking|
1523410792.167327|M|unregister internal trackpad|
1523410792.167884|M|checking|
1523410792.168532|M|register internal trackpad|
1523410792.168696|STDEV|63|
1523411002.646252|usage|loading todays usage|
1523411002.692649|ASL|[Crashlytics] Version 3.9.3 (128)|
1523411002.704605|short|init|
1523411002.704636|short|no event tap functionality used|
1523411002.766744|LIC|idate 2018-04-11 01:43:22 +0000|
1523411002.771497|short|register all hotkeys|
1523411002.784568|LIC|closing previous instance of BetterTouchTool relaunch|
1523411002.791095|short|register disable hotkeys|
1523411002.792419|short|register disable hotkeys|
1523411002.793902|short|register all hotkeys|
1523411002.798427|LAUNCH|DIDLaunch|
1523411002.852116|ASL|new multitouch device recognized|
1523411002.852392|M|checking|
1523411002.854905|short|call sharedInstance4|
1523411002.867799|M|mt_stop10|
1523411002.867977|M|checking|
1523411002.870128|M|register internal trackpad|
1523411002.870359|STDEV|63|
1523411002.870427|swi|check device class|
1523411002.870438|swi|shortcuts used|
1523411004.078156|short|eventtap success|
1523411004.081238|short|register disable hotkeys|
1523411004.082840|short|register all hotkeys for current app|
1523411004.084053|short|register all hotkeys|
1523411004.895299|short|register all hotkeys for current app|
1523411004.896658|M|mt_stop2|
1523411004.896964|M|checking|
1523411004.897910|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(lizzy) port(56900)|
1523411004.898181|M|unregister internal trackpad|
1523411004.899465|M|checking|
1523411004.899823|ASL|disabling touch for internal trackpad (clamshell)|
1523411004.900451|M|register internal trackpad|
1523411004.900668|STDEV|63|
1523411004.902885|ASL|[Crashlytics:Crash] Warning: NSApplicationCrashOnExceptions is not set. This will result in poor top-level uncaught exception reporting.|
1523411004.905221|M|checking|
1523411005.954696|short|register all hotkeys for current app|
1523411048.145748|M|mt_stop2|
1523411048.145990|M|checking|
1523411048.147626|M|unregister internal trackpad|
1523411048.148490|M|checking|
1523411048.149374|M|register internal trackpad|
1523411048.149604|STDEV|63|
1523411258.633456|usage|loading todays usage|
1523411258.669557|ASL|[Crashlytics] Version 3.9.3 (128)|
1523411258.681426|short|init|
1523411258.681460|short|no event tap functionality used|
1523411258.738595|LIC|idate 2018-04-11 01:47:38 +0000|
1523411258.742382|short|register all hotkeys|
1523411258.754101|LIC|closing previous instance of BetterTouchTool relaunch|
1523411258.760135|short|register disable hotkeys|
1523411258.761396|short|register disable hotkeys|
1523411258.762675|short|register all hotkeys|
1523411258.766493|LAUNCH|DIDLaunch|
1523411258.808239|ASL|new multitouch device recognized|
1523411258.808577|M|checking|
1523411258.810858|short|call sharedInstance4|
1523411258.820960|M|mt_stop10|
1523411258.821123|M|checking|
1523411258.822810|M|register internal trackpad|
1523411258.823047|STDEV|63|
1523411258.823114|swi|check device class|
1523411258.823126|swi|shortcuts used|
1523411259.844077|short|eventtap success|
1523411259.851722|short|register disable hotkeys|
1523411259.853216|short|register all hotkeys for current app|
1523411259.854543|short|register all hotkeys|
1523411260.674416|short|register all hotkeys for current app|
1523411260.675677|M|mt_stop2|
1523411260.675859|M|checking|
1523411260.676651|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(lizzy) port(56900)|
1523411260.677533|M|checking|
1523411260.677719|M|unregister internal trackpad|
1523411260.677724|ASL|disabling touch for internal trackpad (clamshell)|
1523411260.678309|M|checking|
1523411260.678946|M|register internal trackpad|
1523411260.679129|STDEV|63|
1523411260.841988|ASL|[Crashlytics:Crash] Warning: NSApplicationCrashOnExceptions is not set. This will result in poor top-level uncaught exception reporting.|
1523411261.953752|short|register all hotkeys for current app|
1523411304.146637|M|mt_stop2|
1523411304.146865|M|checking|
1523411304.148492|M|unregister internal trackpad|
1523411304.149385|M|checking|
1523411304.150290|M|register internal trackpad|
1523411304.150499|STDEV|63|
1523411513.661197|M|mt_stop2|
1523411513.661479|M|checking|
1523411513.662832|M|unregister internal trackpad|
1523411513.663584|M|checking|
1523411513.664502|M|register internal trackpad|
1523411513.664764|STDEV|63|
1523411513.827127|M|mt_stop2|
1523411513.827335|M|checking|
1523411513.829151|M|unregister internal trackpad|
1523411513.830132|M|checking|
1523411513.830800|M|register internal trackpad|
1523411513.830988|STDEV|63|
1523411515.828422|M|mt_stop2|
1523411515.828659|M|checking|
1523411515.830382|M|unregister internal trackpad|
1523411515.831237|M|checking|
1523411515.832100|M|register internal trackpad|
1523411515.832348|STDEV|63|
1523411518.960757|M|mt_stop2|
1523411518.960948|M|checking|
1523411518.962209|M|unregister internal trackpad|
1523411518.962974|M|checking|
1523411518.963795|M|register internal trackpad|
1523411518.963998|STDEV|63|
1523411524.452922|M|mt_stop2|
1523411524.453081|M|checking|
1523411524.454315|M|unregister internal trackpad|
1523411524.455063|M|checking|
1523411524.455775|M|register internal trackpad|
1523411524.455943|STDEV|63|
1523411559.228568|M|mt_stop2|
1523411559.228817|M|checking|
1523411559.230756|M|unregister internal trackpad|
1523411559.231672|M|checking|
1523411559.232653|M|register internal trackpad|
1523411559.232942|STDEV|63|
1523411769.688708|M|mt_stop2|
1523411769.689008|M|checking|
1523411769.690717|M|unregister internal trackpad|
1523411769.691552|M|checking|
1523411769.692527|M|register internal trackpad|
1523411769.692775|STDEV|63|
1523411769.822210|M|mt_stop2|
1523411769.822504|M|checking|
1523411769.823784|M|unregister internal trackpad|
1523411769.824628|M|checking|
1523411769.825486|M|register internal trackpad|
1523411769.825731|STDEV|63|
1523411771.888558|M|mt_stop2|
1523411771.888831|M|checking|
1523411771.890609|M|unregister internal trackpad|
1523411771.891537|M|checking|
1523411771.892486|M|register internal trackpad|
1523411771.892747|STDEV|63|
1523411775.189296|M|mt_stop2|
1523411775.189534|M|checking|
1523411775.191142|M|unregister internal trackpad|
1523411775.191979|M|checking|
1523411775.192884|M|register internal trackpad|
1523411775.193113|STDEV|63|
1523411780.490348|M|mt_stop2|
1523411780.490613|M|checking|
1523411780.492447|M|unregister internal trackpad|
1523411780.493452|M|checking|
1523411780.494351|M|register internal trackpad|
1523411780.494646|STDEV|63|
1523411815.189002|M|mt_stop2|
1523411815.189189|M|checking|
1523411815.190382|M|unregister internal trackpad|
1523411815.191141|M|checking|
1523411815.192133|M|register internal trackpad|
1523411815.192362|STDEV|63|
1523412024.709788|M|mt_stop2|
1523412024.710027|M|checking|
1523412024.711329|M|unregister internal trackpad|
1523412024.712355|M|checking|
1523412024.713246|M|register internal trackpad|
1523412024.713449|STDEV|63|
1523412024.843310|M|mt_stop2|
1523412024.843582|M|checking|
1523412024.845091|M|unregister internal trackpad|
1523412024.846161|M|checking|
1523412024.847073|M|register internal trackpad|
1523412024.847355|STDEV|63|
1523412026.843549|M|mt_stop2|
1523412026.843729|M|checking|
1523412026.845051|M|unregister internal trackpad|
1523412026.845637|M|checking|
1523412026.846455|M|register internal trackpad|
1523412026.846645|STDEV|63|
1523412030.076490|M|mt_stop2|
1523412030.076703|M|checking|
1523412030.078236|M|unregister internal trackpad|
1523412030.078827|M|checking|
1523412030.079515|M|register internal trackpad|
1523412030.079699|STDEV|63|
1523412035.344535|M|mt_stop2|
1523412035.344781|M|checking|
1523412035.346591|M|unregister internal trackpad|
1523412035.347513|M|checking|
1523412035.348451|M|register internal trackpad|
1523412035.348714|STDEV|63|
1523412070.229260|M|mt_stop2|
1523412070.229534|M|checking|
1523412070.230943|M|unregister internal trackpad|
1523412070.231763|M|checking|
1523412070.232694|M|register internal trackpad|
1523412070.232939|STDEV|63|
1523412280.572358|usage|loading todays usage|
1523412280.611679|ASL|[Crashlytics] Version 3.9.3 (128)|
1523412280.623344|short|init|
1523412280.623371|short|no event tap functionality used|
1523412280.682418|LIC|idate 2018-04-11 02:04:40 +0000|
1523412280.686351|short|register all hotkeys|
1523412280.698171|LIC|closing previous instance of BetterTouchTool relaunch|
1523412280.704264|short|register disable hotkeys|
1523412280.705634|short|register disable hotkeys|
1523412280.706907|short|register all hotkeys|
1523412280.711030|LAUNCH|DIDLaunch|
1523412280.752764|ASL|new multitouch device recognized|
1523412280.752945|M|checking|
1523412280.755287|short|call sharedInstance4|
1523412280.764656|M|mt_stop10|
1523412280.764803|M|checking|
1523412280.766151|M|register internal trackpad|
1523412280.766410|STDEV|63|
1523412280.766462|swi|check device class|
1523412280.766472|swi|shortcuts used|
1523412282.006306|short|eventtap success|
1523412282.008211|short|register disable hotkeys|
1523412282.009151|short|register all hotkeys for current app|
1523412282.009887|short|register all hotkeys|
1523412282.652383|short|register all hotkeys for current app|
1523412282.653755|M|mt_stop2|
1523412282.654058|M|checking|
1523412282.655424|M|unregister internal trackpad|
1523412282.656003|M|checking|
1523412282.656695|M|register internal trackpad|
1523412282.656903|STDEV|63|
1523412282.661371|ASL|[Crashlytics:Crash] Warning: NSApplicationCrashOnExceptions is not set. This will result in poor top-level uncaught exception reporting.|
1523412282.662328|M|checking|
1523412282.662786|ASL|disabling touch for internal trackpad (clamshell)|
1523412282.691559|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(lizzy) port(56900)|
1523412283.836498|short|register all hotkeys for current app|
1523412326.242057|M|mt_stop2|
1523412326.242344|M|checking|
1523412326.244065|M|unregister internal trackpad|
1523412326.244978|M|checking|
1523412326.245926|M|register internal trackpad|
1523412326.246170|STDEV|63|
1523412535.691793|M|mt_stop2|
1523412535.692078|M|checking|
1523412535.693788|M|unregister internal trackpad|
1523412535.694713|M|checking|
1523412535.695595|M|register internal trackpad|
1523412535.695839|STDEV|63|
1523412535.765683|M|mt_stop2|
1523412535.765938|M|checking|
1523412535.767648|M|unregister internal trackpad|
1523412535.768561|M|checking|
1523412535.769561|M|register internal trackpad|
1523412535.769803|STDEV|63|
1523412537.857949|M|mt_stop2|
1523412537.858173|M|checking|
1523412537.859978|M|unregister internal trackpad|
1523412537.860844|M|checking|
1523412537.861744|M|register internal trackpad|
1523412537.861986|STDEV|63|
1523412541.142393|M|mt_stop2|
1523412541.142693|M|checking|
1523412541.143922|M|unregister internal trackpad|
1523412541.144782|M|checking|
1523412541.145644|M|register internal trackpad|
1523412541.145894|STDEV|63|
1523412546.344054|M|mt_stop2|
1523412546.344305|M|checking|
1523412546.345996|M|unregister internal trackpad|
1523412546.346780|M|checking|
1523412546.347687|M|register internal trackpad|
1523412546.347913|STDEV|63|
1523412581.241943|M|mt_stop2|
1523412581.242115|M|checking|
1523412581.243599|M|unregister internal trackpad|
1523412581.244459|M|checking|
1523412581.245389|M|register internal trackpad|
1523412581.245584|STDEV|63|
1523412966.690142|swi|check device class|
1523412966.690176|swi|shortcuts used|
1523412966.719380|short|register all hotkeys for current app|
1523412967.500788|swi|check device class|
1523412967.500808|swi|shortcuts used|
1523412967.524990|short|register all hotkeys for current app|
1523412967.527440|swi|check device class|
1523412967.527458|swi|shortcuts used|
1523412967.543909|short|register all hotkeys for current app|
1523413567.055525|swi|check device class|
1523413567.055546|swi|shortcuts used|
1523413567.075103|short|register all hotkeys for current app|
1523414104.137728|SEC|SecureInputActive com.apple.loginwindow|
1523414104.140191|short|register disable hotkeys|
1523414104.141191|short|register all hotkeys for current app|
1523414106.386342|swi|check device class|
1523414106.386369|swi|shortcuts used|
1523414106.441631|SEC|SecureInputDisabled com.apple.loginwindow|
1523414106.443745|short|register all hotkeys|
1523414142.390928|swi|check device class|
1523414142.390959|swi|shortcuts used|
1523414142.415020|short|register all hotkeys for current app|
1523414162.938225|swi|check device class|
1523414162.938245|swi|shortcuts used|
1523414162.959297|short|register all hotkeys for current app|
1523414185.761687|swi|check device class|
1523414185.761721|swi|shortcuts used|
1523414185.788923|short|register all hotkeys for current app|
1523414209.676780|swi|check device class|
1523414209.676852|swi|shortcuts used|
1523414209.697757|short|register all hotkeys for current app|
1523414509.317611|swi|check device class|
1523414509.317634|swi|shortcuts used|
1523414509.341947|short|register all hotkeys for current app|
1523414510.150591|swi|check device class|
1523414510.150613|swi|shortcuts used|
1523414510.176320|short|register all hotkeys for current app|
1523415064.743320|swi|check device class|
1523415064.743357|swi|shortcuts used|
1523415064.772316|short|register all hotkeys for current app|
1523415069.857952|swi|check device class|
1523415069.857974|swi|shortcuts used|
1523415069.888561|short|register all hotkeys for current app|
1523415076.988088|swi|check device class|
1523415076.988106|swi|shortcuts used|
1523415077.007091|short|register all hotkeys for current app|
1523415078.212549|swi|check device class|
1523415078.212572|swi|shortcuts used|
1523415078.240059|short|register all hotkeys for current app|
1523415105.690531|swi|check device class|
1523415105.690551|swi|shortcuts used|
1523415105.711785|short|register all hotkeys for current app|
1523415109.841574|swi|check device class|
1523415109.841596|swi|shortcuts used|
1523415109.862215|short|register all hotkeys for current app|
1523415116.301568|swi|check device class|
1523415116.301588|swi|shortcuts used|
1523415116.321103|short|register all hotkeys for current app|
1523415294.404104|swi|check device class|
1523415294.404126|swi|shortcuts used|
1523415294.432029|short|register all hotkeys for current app|
1523415295.946154|swi|check device class|
1523415295.946228|swi|shortcuts used|
1523415295.970322|short|register all hotkeys for current app|
1523415375.750373|swi|check device class|
1523415375.750392|swi|shortcuts used|
1523415375.770636|short|register all hotkeys for current app|
1523415378.385352|swi|check device class|
1523415378.385374|swi|shortcuts used|
1523415378.403855|short|register all hotkeys for current app|
1523415391.633173|swi|check device class|
1523415391.633221|swi|shortcuts used|
1523415391.654028|short|register all hotkeys for current app|
1523415393.581024|swi|check device class|
1523415393.581043|swi|shortcuts used|
1523415393.598810|short|register all hotkeys for current app|
1523415516.828812|swi|check device class|
1523415516.828832|swi|shortcuts used|
1523415516.856842|short|register all hotkeys for current app|
1523415518.158283|swi|check device class|
1523415518.158308|swi|shortcuts used|
1523415518.179871|short|register all hotkeys for current app|
1523415533.938101|swi|check device class|
1523415533.938151|swi|shortcuts used|
1523415533.960785|short|register all hotkeys for current app|
1523415543.524596|swi|check device class|
1523415543.524618|swi|shortcuts used|
1523415543.544558|short|register all hotkeys for current app|
1523415786.536590|swi|check device class|
1523415786.536635|swi|shortcuts used|
1523415786.560843|short|register all hotkeys for current app|
1523415835.377429|swi|check device class|
1523415835.377452|swi|shortcuts used|
1523415835.413838|short|register all hotkeys for current app|
1523415835.908413|swi|check device class|
1523415835.908435|swi|shortcuts used|
1523415835.931175|short|register all hotkeys for current app|
1523415851.414274|swi|check device class|
1523415851.414378|swi|shortcuts used|
1523415851.434803|short|register all hotkeys for current app|
1523415881.889360|swi|check device class|
1523415881.889380|swi|shortcuts used|
1523415881.912611|short|register all hotkeys for current app|
1523415888.903607|swi|check device class|
1523415888.903627|swi|shortcuts used|
1523415888.921946|short|register all hotkeys for current app|
1523415896.037491|swi|check device class|
1523415896.037511|swi|shortcuts used|
1523415896.057896|short|register all hotkeys for current app|
1523415909.255097|swi|check device class|
1523415909.255115|swi|shortcuts used|
1523415909.273498|short|register all hotkeys for current app|
1523415962.596884|swi|check device class|
1523415962.596904|swi|shortcuts used|
1523415962.618815|short|register all hotkeys for current app|
1523415966.508776|swi|check device class|
1523415966.508797|swi|shortcuts used|
1523415966.527724|short|register all hotkeys for current app|
1523415984.165230|swi|check device class|
1523415984.165249|swi|shortcuts used|
1523415984.185332|short|register all hotkeys for current app|
1523415988.126692|swi|check device class|
1523415988.126711|swi|shortcuts used|
1523415988.146040|short|register all hotkeys for current app|
1523416020.315475|swi|check device class|
1523416020.315495|swi|shortcuts used|
1523416020.339304|short|register all hotkeys for current app|
1523416022.314792|swi|check device class|
1523416022.314810|swi|shortcuts used|
1523416022.331288|short|register all hotkeys for current app|
1523416049.120760|swi|check device class|
1523416049.120779|swi|shortcuts used|
1523416049.142873|short|register all hotkeys for current app|
1523416050.654528|swi|check device class|
1523416050.654547|swi|shortcuts used|
1523416050.670997|short|register all hotkeys for current app|
1523416120.626106|swi|check device class|
1523416120.626129|swi|shortcuts used|
1523416120.646951|short|register all hotkeys for current app|
1523416122.850989|swi|check device class|
1523416122.851010|swi|shortcuts used|
1523416122.868528|short|register all hotkeys for current app|
1523416189.790057|swi|check device class|
1523416189.790084|swi|shortcuts used|
1523416189.811090|short|register all hotkeys for current app|
1523416192.103330|swi|check device class|
1523416192.103354|swi|shortcuts used|
1523416192.121031|short|register all hotkeys for current app|
1523416219.671276|swi|check device class|
1523416219.671294|swi|shortcuts used|
1523416219.692021|short|register all hotkeys for current app|
1523416221.415729|swi|check device class|
1523416221.415748|swi|shortcuts used|
1523416221.432790|short|register all hotkeys for current app|
1523416256.158172|swi|check device class|
1523416256.158192|swi|shortcuts used|
1523416256.181862|short|register all hotkeys for current app|
1523416322.435512|swi|check device class|
1523416322.435532|swi|shortcuts used|
1523416322.459728|short|register all hotkeys for current app|
1523416324.191560|short|register all hotkeys for current app|
1523416328.022354|swi|check device class|
1523416328.022375|swi|shortcuts used|
1523416328.041175|short|register all hotkeys for current app|
1523416338.407415|swi|check device class|
1523416338.407434|swi|shortcuts used|
1523416338.447672|short|register all hotkeys for current app|
1523416338.811039|short|register all hotkeys for current app|
1523416448.670524|swi|check device class|
1523416448.670544|swi|shortcuts used|
1523416448.698874|short|register all hotkeys for current app|
1523416458.263879|swi|check device class|
1523416458.263902|swi|shortcuts used|
1523416458.285974|short|register all hotkeys for current app|
1523416547.196671|swi|check device class|
1523416547.196695|swi|shortcuts used|
1523416547.233828|short|register all hotkeys for current app|
1523416548.288422|swi|check device class|
1523416548.288442|swi|shortcuts used|
1523416548.306536|short|register all hotkeys for current app|
1523416553.032506|swi|check device class|
1523416553.032556|swi|shortcuts used|
1523416553.055493|short|register all hotkeys for current app|
1523416730.551529|swi|check device class|
1523416730.551548|swi|shortcuts used|
1523416730.574834|short|register all hotkeys for current app|
1523416738.460719|swi|check device class|
1523416738.460738|swi|shortcuts used|
1523416738.479094|short|register all hotkeys for current app|
1523416778.159651|swi|check device class|
1523416778.159670|swi|shortcuts used|
1523416778.184306|short|register all hotkeys for current app|
1523416811.327425|swi|check device class|
1523416811.327441|swi|shortcuts used|
1523416811.348710|short|register all hotkeys for current app|
1523416820.995180|swi|check device class|
1523416820.995298|swi|shortcuts used|
1523416821.027520|short|register all hotkeys for current app|
1523416822.068613|swi|check device class|
1523416822.068635|swi|shortcuts used|
1523416822.086064|short|register all hotkeys for current app|
1523416836.974558|swi|check device class|
1523416836.974579|swi|shortcuts used|
1523416836.996480|short|register all hotkeys for current app|
1523416838.596977|swi|check device class|
1523416838.596999|swi|shortcuts used|
1523416838.617321|short|register all hotkeys for current app|
1523416839.599555|swi|check device class|
1523416839.599584|swi|shortcuts used|
1523416839.621833|short|register all hotkeys for current app|
1523416869.126573|swi|check device class|
1523416869.126594|swi|shortcuts used|
1523416869.148762|short|register all hotkeys for current app|
1523417032.853885|ASL|disable|
1523417032.854827|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417033.430205|ASL|enable|
1523417033.430762|M|checking|
1523417033.436205|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417033.451443|short|register all hotkeys for current app|
1523417037.119771|ASL|disable|
1523417037.120857|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417037.548059|ASL|enable|
1523417037.548644|M|checking|
1523417037.554454|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417037.568178|short|register all hotkeys for current app|
1523417037.895924|ASL|disable|
1523417037.897078|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417038.172155|ASL|enable|
1523417038.172769|M|checking|
1523417038.178362|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417038.192717|short|register all hotkeys for current app|
1523417038.571008|ASL|disable|
1523417038.572162|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417038.963168|ASL|enable|
1523417038.963844|M|checking|
1523417038.969633|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417038.983702|short|register all hotkeys for current app|
1523417039.227927|ASL|disable|
1523417039.229180|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417039.579993|ASL|enable|
1523417039.580619|M|checking|
1523417039.586353|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417039.600483|short|register all hotkeys for current app|
1523417039.828806|ASL|disable|
1523417039.829960|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417040.357066|ASL|enable|
1523417040.357708|M|checking|
1523417040.363594|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417040.378311|short|register all hotkeys for current app|
1523417040.620913|ASL|disable|
1523417040.622109|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417040.957209|ASL|enable|
1523417040.957917|M|checking|
1523417040.964084|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417040.977693|short|register all hotkeys for current app|
1523417041.200724|ASL|disable|
1523417041.201854|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417041.508703|ASL|enable|
1523417041.509431|M|checking|
1523417041.515150|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417041.529972|short|register all hotkeys for current app|
1523417041.765689|ASL|disable|
1523417041.766812|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417042.099112|ASL|enable|
1523417042.099609|M|checking|
1523417042.104829|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417042.118968|short|register all hotkeys for current app|
1523417042.327755|ASL|disable|
1523417042.328972|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417043.184093|ASL|enable|
1523417043.184777|M|checking|
1523417043.191975|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417043.206129|short|register all hotkeys for current app|
1523417043.787785|ASL|disable|
1523417043.788539|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417044.131941|ASL|enable|
1523417044.132542|M|checking|
1523417044.139180|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417044.153245|short|register all hotkeys for current app|
1523417044.418761|ASL|disable|
1523417044.419944|ASL|adapting icon state global 1 perApp 0 clip 0|
1523417044.938615|ASL|enable|
1523417044.939209|M|checking|
1523417044.945094|ASL|adapting icon state global 0 perApp 0 clip 0|
1523417044.958887|short|register all hotkeys for current app|
1523417049.368382|swi|check device class|
1523417049.368404|swi|shortcuts used|
1523417049.393889|short|register all hotkeys for current app|
1523417056.011559|swi|check device class|
1523417056.011584|swi|shortcuts used|
1523417056.034902|short|register all hotkeys for current app|
1523417057.599895|swi|check device class|
1523417057.599915|swi|shortcuts used|
1523417057.617603|short|register all hotkeys for current app|
1523417069.319955|swi|check device class|
1523417069.319995|swi|shortcuts used|
1523417069.342253|short|register all hotkeys for current app|
1523417172.714473|swi|check device class|
1523417172.714540|swi|shortcuts used|
1523417172.737717|short|register all hotkeys for current app|
1523417175.993531|swi|check device class|
1523417175.993553|swi|shortcuts used|
1523417176.011441|short|register all hotkeys for current app|
1523417183.262058|swi|check device class|
1523417183.262079|swi|shortcuts used|
1523417183.283138|short|register all hotkeys for current app|
1523417213.653677|swi|check device class|
1523417213.653697|swi|shortcuts used|
1523417213.682068|short|register all hotkeys for current app|
1523417261.928850|swi|check device class|
1523417261.928872|swi|shortcuts used|
1523417261.947638|short|register all hotkeys for current app|
1523417266.876783|swi|check device class|
1523417266.876808|swi|shortcuts used|
1523417266.900064|short|register all hotkeys for current app|
1523417276.262430|swi|check device class|
1523417276.262450|swi|shortcuts used|
1523417276.283963|short|register all hotkeys for current app|
1523417281.979907|swi|check device class|
1523417281.979930|swi|shortcuts used|
1523417282.000858|short|register all hotkeys for current app|
1523417283.823612|swi|check device class|
1523417283.823634|swi|shortcuts used|
1523417283.848007|short|register all hotkeys for current app|
1523417285.731355|swi|check device class|
1523417285.731376|swi|shortcuts used|
1523417285.755028|short|register all hotkeys for current app|
1523417292.521253|swi|check device class|
1523417292.521275|swi|shortcuts used|
1523417292.541999|short|register all hotkeys for current app|
1523417300.192877|swi|check device class|
1523417300.192894|swi|shortcuts used|
1523417300.207669|short|register all hotkeys for current app|
1523417385.441846|swi|check device class|
1523417385.441882|swi|shortcuts used|
1523417385.464693|short|register all hotkeys for current app|
1523417392.411908|swi|check device class|
1523417392.411929|swi|shortcuts used|
1523417392.429433|short|register all hotkeys for current app|
1523417404.700207|swi|check device class|
1523417404.700246|swi|shortcuts used|
1523417404.720506|short|register all hotkeys for current app|
1523417449.560683|swi|check device class|
1523417449.560703|swi|shortcuts used|
1523417449.577508|short|register all hotkeys for current app|
1523417450.873456|swi|check device class|
1523417450.873483|swi|shortcuts used|
1523417450.896454|short|register all hotkeys for current app|
1523417459.019133|swi|check device class|
1523417459.019154|swi|shortcuts used|
1523417459.036638|short|register all hotkeys for current app|
1523417460.272226|swi|check device class|
1523417460.272271|swi|shortcuts used|
1523417460.294718|short|register all hotkeys for current app|
1523417859.355020|swi|check device class|
1523417859.355042|swi|shortcuts used|
1523417859.371157|short|register all hotkeys for current app|
1523417860.424654|swi|check device class|
1523417860.424674|swi|shortcuts used|
1523417860.449274|short|register all hotkeys for current app|
1523417862.196433|swi|check device class|
1523417862.196467|swi|shortcuts used|
1523417862.218467|short|register all hotkeys for current app|
1523417862.524399|swi|check device class|
1523417862.524419|swi|shortcuts used|
1523417862.545511|short|register all hotkeys for current app|
1523419655.142962|swi|check device class|
1523419655.142990|swi|shortcuts used|
1523419655.167411|short|register all hotkeys for current app|
